date,price,MACD,RSI,BVOL_Index,BB_upper,BB_lower,EMA_20,EMA_50,SMA
2016-12-09,772.79,-42.33,66.97,0.26,784.56,-752.35,823.16,889.98,756.04
2016-12-08,770.81,-41.26,63.4,0.27,782.03,-751.29,818.18,885.31,753.87
2016-12-07,768.13,-40.17,58.31,0.27,779.67,-750.33,813.41,880.71,752.12
2016-12-06,764.22,-39.16,61.43,0.28,777.34,-748.98,808.73,876.15,751.0
2016-12-05,758.7,-38.37,61.57,0.28,775.48,-747.97,803.96,871.54,749.34
2016-12-04,773.87,-36.11,59.44,0.28,777.04,-745.62,801.1,867.71,747.49
2016-12-03,771.16,-34.14,58.17,0.27,775.59,-742.18,798.24,863.92,746.01
2016-12-02,777.94,-31.66,65.87,0.28,773.77,-738.72,796.31,860.55,744.71
2016-12-01,756.77,-31.05,56.53,0.38,768.05,-735.08,792.54,856.48,742.24
2016-11-30,745.69,-31.1,64.02,0.38,765.38,-733.06,788.08,852.14,741.4
2016-11-29,735.6,-31.59,62.74,0.4,764.2,-731.55,783.08,847.57,739.13
2016-11-28,735.81,-31.6,63.84,0.39,763.73,-730.93,778.58,843.18,737.09
2016-11-27,732.03,-31.55,60.93,0.4,763.65,-729.64,774.15,838.83,734.84
2016-11-26,735.38,-30.88,57.08,0.42,764.18,-728.19,770.46,834.77,733.04
2016-11-25,741.65,-29.51,60.51,0.42,763.56,-727.0,767.71,831.12,731.78
2016-11-24,740.29,-28.2,56.35,0.42,762.41,-725.09,765.1,827.56,730.04
2016-11-23,744.59,-26.51,62.17,0.43,761.05,-723.23,763.15,824.3,728.9
2016-11-22,751.35,-24.35,67.43,0.43,759.84,-720.44,762.02,821.44,726.59
2016-11-21,739.25,-23.34,60.35,0.43,757.83,-719.91,759.86,818.22,723.37
2016-11-20,731.03,-22.94,59.44,0.42,756.57,-719.44,757.11,814.8,721.52
2016-11-19,751.62,-20.73,70.89,0.44,755.52,-717.94,756.59,812.32,719.68
2016-11-18,751.59,-18.76,74.28,0.42,750.12,-715.45,756.11,809.94,716.46
2016-11-17,740.98,-17.84,49.97,0.42,743.81,-713.59,754.67,807.23,712.26
2016-11-16,744.2,-16.67,54.64,0.43,740.15,-711.03,753.67,804.76,712.25
2016-11-15,711.62,-18.16,53.16,0.43,734.54,-708.23,749.67,801.11,711.29
2016-11-14,705.02,-19.65,50.99,0.4,736.01,-706.57,745.42,797.34,710.58
2016-11-13,702.03,-20.82,46.48,0.4,740.9,-704.2,741.28,793.6,710.37
2016-11-12,705.05,-21.27,53.59,0.4,744.88,-701.78,737.83,790.13,711.2
2016-11-11,716.41,-20.47,57.35,0.4,746.84,-699.38,735.79,787.24,710.18
2016-11-10,715.53,-19.68,59.1,0.4,746.7,-696.43,733.86,784.43,708.3
2016-11-09,723.27,-18.22,65.53,0.4,749.12,-692.29,732.85,782.03,705.82
2016-11-08,709.85,-17.94,63.83,0.41,748.77,-687.67,730.66,779.2,701.44
2016-11-07,703.13,-18.05,61.28,0.41,748.9,-683.71,728.04,776.22,697.7
2016-11-06,711.52,-17.26,64.2,0.41,748.02,-680.45,726.47,773.68,694.63
2016-11-05,703.42,-17.1,66.9,0.4,745.14,-676.83,724.27,770.92,691.02
2016-11-04,703.23,-16.78,67.35,0.4,742.58,-673.74,722.27,768.27,686.31
2016-11-03,688.7,-17.51,63.51,0.4,739.58,-670.51,719.07,765.15,681.49
2016-11-02,740.83,-13.72,83.97,0.4,737.87,-668.1,721.14,764.2,677.61
2016-11-01,729.79,-11.47,82.18,0.29,724.91,-662.89,721.97,762.85,670.75
2016-10-31,700.97,-11.88,75.61,0.28,712.64,-658.21,719.97,760.42,664.71
2016-10-30,701.86,-11.99,76.22,0.26,706.22,-655.22,718.24,758.12,660.75
2016-10-29,714.48,-10.94,84.95,0.26,699.53,-651.08,717.88,756.41,656.54
2016-10-28,689.65,-11.97,80.9,0.24,686.79,-646.19,715.2,753.79,651.6
2016-10-27,688.31,-12.75,80.88,0.22,679.44,-642.66,712.64,751.23,648.08
2016-10-26,678.3,-14.01,73.87,0.22,670.7,-639.1,709.37,748.37,644.6
2016-10-25,657.59,-16.49,73.89,0.22,663.65,-635.84,704.43,744.81,642.12
2016-10-24,653.76,-18.55,73.04,0.2,661.28,-633.58,699.61,741.24,639.55
2016-10-23,657.07,-19.69,74.14,0.2,659.27,-631.41,695.56,737.93,637.08
2016-10-22,657.29,-20.35,75.58,0.2,655.51,-629.16,691.91,734.77,634.55
2016-10-21,632.83,-22.57,66.6,0.2,650.83,-626.84,686.29,730.77,631.87
2016-10-20,630.86,-24.22,65.7,0.16,650.37,-625.9,681.01,726.86,630.55
2016-10-19,630.52,-25.26,66.17,0.17,650.22,-624.84,676.2,723.08,629.33
2016-10-18,637.96,-25.2,73.37,0.17,650.21,-623.6,672.56,719.74,627.97
2016-10-17,639.19,-24.76,75.48,0.17,648.92,-621.94,669.38,716.58,626.25
2016-10-16,641.63,-23.94,74.95,0.17,646.86,-620.29,666.74,713.64,624.36
2016-10-15,638.65,-23.26,75.24,0.16,643.71,-618.61,664.06,710.7,622.52
2016-10-14,640.38,-22.33,79.39,0.16,641.15,-616.72,661.81,707.94,620.59
2016-10-13,636.79,-21.63,78.35,0.17,637.32,-614.83,659.42,705.15,618.28
2016-10-12,636.19,-20.89,75.65,0.17,633.68,-613.13,657.21,702.45,616.14
2016-10-11,641.07,-19.67,80.95,0.17,629.93,-611.14,655.67,700.04,614.14
2016-10-10,618.99,-20.26,73.08,0.16,622.56,-608.94,652.18,696.86,611.94
2016-10-09,616.75,-20.67,67.74,0.15,621.18,-608.41,648.81,693.72,610.73
2016-10-08,619.11,-20.56,72.13,0.15,620.2,-608.03,645.98,690.8,609.79
2016-10-07,617.12,-20.41,75.27,0.15,618.62,-607.57,643.23,687.91,608.7
2016-10-06,613.02,-20.38,70.78,0.16,617.12,-607.01,640.35,684.97,607.31
2016-10-05,612.51,-20.16,54.46,0.16,616.41,-606.71,637.7,682.13,606.25
2016-10-04,610.2,-19.95,50.86,0.16,615.76,-606.44,635.08,679.31,605.97
2016-10-03,612.13,-19.4,52.54,0.16,615.82,-606.47,632.9,676.67,605.91
2016-10-02,610.89,-18.85,54.76,0.17,615.4,-606.32,630.8,674.09,605.76
2016-10-01,613.98,-17.96,57.79,0.22,615.06,-606.19,629.2,671.74,605.43
2016-09-30,609.73,-17.39,53.35,0.22,613.91,-605.83,627.34,669.3,604.96
2016-09-29,605.69,-17.07,44.18,0.22,617.74,-606.51,625.28,666.81,604.79
2016-09-28,604.73,-16.7,44.6,0.22,620.75,-607.37,623.32,664.38,605.13
2016-09-27,606.17,-16.11,47.39,0.22,624.21,-608.45,621.69,662.09,605.43
2016-09-26,608.04,-15.31,52.21,0.22,624.81,-608.87,620.39,659.97,605.56
2016-09-25,600.83,-15.09,27.89,0.22,624.94,-608.99,618.53,657.65,605.48
2016-09-24,602.63,-14.6,29.89,0.22,624.81,-609.28,617.01,655.5,606.99
2016-09-23,602.84,-14.03,28.75,0.22,624.8,-609.58,615.66,653.43,608.34
2016-09-22,596.3,-13.95,34.45,0.22,625.13,-609.35,613.82,651.19,609.9
2016-09-21,597.15,-13.65,38.75,0.22,629.51,-608.31,612.23,649.07,611.12
2016-09-20,608.31,-12.38,51.5,0.22,633.33,-607.07,611.86,647.47,612.0
2016-09-19,609.23,-11.17,50.49,0.21,635.23,-605.42,611.61,645.97,611.89
2016-09-18,609.87,-10.04,59.07,0.21,636.07,-603.84,611.44,644.56,611.85
2016-09-17,605.98,-9.35,67.97,0.22,636.74,-602.05,610.92,643.04,611.07
2016-09-16,606.97,-8.62,69.99,0.22,637.28,-600.45,610.55,641.63,609.04
2016-09-15,607.16,-7.94,67.47,0.22,637.69,-598.6,610.22,640.28,606.73
2016-09-14,610.68,-7.04,68.86,0.22,636.98,-597.22,610.27,639.12,604.62
2016-09-13,609.24,-6.36,69.52,0.22,635.71,-595.57,610.17,637.95,602.41
2016-09-12,608.24,-5.84,69.26,0.23,634.28,-594.12,609.99,636.78,600.07
2016-09-11,606.72,-5.49,69.07,0.25,632.74,-592.88,609.67,635.6,597.78
2016-09-10,623.51,-3.81,75.92,0.25,631.27,-591.88,610.99,635.13,595.33
2016-09-09,622.86,-2.5,76.02,0.22,626.46,-589.77,612.12,634.65,592.4
2016-09-08,626.32,-1.17,77.43,0.23,621.05,-587.71,613.47,634.32,589.39
2016-09-07,614.54,-1.06,70.52,0.23,613.49,-585.18,613.58,633.54,586.32
2016-09-06,610.44,-1.28,65.81,0.22,608.22,-583.17,613.28,632.64,584.24
2016-09-05,606.59,-1.75,66.25,0.22,603.15,-581.31,612.64,631.62,582.66
2016-09-04,608.63,-1.94,68.17,0.22,598.21,-579.85,612.26,630.72,580.98
2016-09-03,598.21,-2.89,66.69,0.23,591.12,-577.78,610.92,629.44,579.18
2016-09-02,575.54,-5.41,51.47,0.22,586.05,-576.39,607.55,627.33,577.68
2016-09-01,572.3,-7.59,48.78,0.19,587.38,-576.9,604.19,625.17,577.6
2016-08-31,575.47,-8.95,47.82,0.23,588.92,-577.66,601.46,623.22,577.66
2016-08-30,577.5,-9.76,59.21,0.43,590.65,-578.34,599.18,621.43,577.79
2016-08-29,574.11,-10.55,53.22,0.44,592.82,-579.07,596.79,619.57,577.11
2016-08-28,573.91,-11.06,42.09,0.46,593.82,-579.76,594.61,617.78,576.86
2016-08-27,569.95,-11.65,36.96,0.46,595.26,-580.61,592.26,615.91,577.64
2016-08-26,579.65,-11.21,42.44,0.46,596.44,-581.75,591.06,614.48,578.82
2016-08-25,577.76,-10.89,38.43,0.46,597.05,-582.16,589.79,613.04,579.45
2016-08-24,580.18,-10.32,43.92,0.46,597.13,-582.02,588.88,611.75,580.4
2016-08-23,583.41,-9.49,43.9,0.46,597.11,-581.93,588.36,610.64,580.91
2016-08-22,586.75,-8.47,45.63,0.46,597.75,-581.07,588.2,609.71,581.42
2016-08-21,581.31,-8.01,44.78,0.46,601.31,-579.11,587.55,608.59,581.82
2016-08-20,581.7,-7.53,54.75,0.46,605.67,-580.36,586.99,607.54,582.25
2016-08-19,575.63,-7.55,48.22,0.47,614.67,-582.51,585.91,606.29,581.8
2016-08-18,574.32,-7.58,54.88,0.46,631.93,-586.48,584.81,605.03,581.98
2016-08-17,573.22,-7.61,62.65,0.46,645.47,-590.61,583.7,603.79,581.45
2016-08-16,577.44,-7.21,40.99,0.46,655.93,-594.7,583.11,602.75,579.73
2016-08-15,567.24,-7.63,32.33,0.46,664.68,-598.55,581.59,601.36,581.65
2016-08-14,570.47,-7.61,27.59,0.47,671.24,-602.77,580.53,600.15,585.48
2016-08-13,585.59,-6.3,29.8,0.47,677.31,-606.95,581.02,599.58,591.12
2016-08-12,587.56,-5.05,30.91,0.47,684.32,-610.74,581.64,599.11,595.88
2016-08-11,589.12,-3.89,31.43,0.47,689.48,-614.14,582.35,598.71,600.38
2016-08-10,592.1,-2.69,33.14,0.47,693.27,-617.21,583.28,598.46,604.73
2016-08-09,587.8,-2.07,30.87,0.48,698.81,-620.86,583.71,598.04,608.71
2016-08-08,591.05,-1.3,30.21,0.48,703.53,-624.75,584.41,597.76,613.13
2016-08-07,592.69,-0.55,32.84,0.48,708.74,-628.84,585.2,597.56,617.81
2016-08-06,587.78,-0.35,33.07,0.48,713.19,-632.86,585.44,597.18,622.0
2016-08-05,575.04,-1.2,25.43,0.51,717.41,-637.45,584.45,596.31,626.19
2016-08-04,578.29,-1.6,26.2,0.53,716.64,-641.74,583.87,595.61,632.19
2016-08-03,566.35,-2.84,20.4,0.53,715.15,-645.98,582.2,594.46,638.01
2016-08-02,547.47,-5.29,9.8,0.53,708.81,-650.57,578.89,592.62,645.12
2016-08-01,606.27,-2.46,14.92,0.53,688.11,-655.92,581.5,593.15,653.49
2016-07-31,624.68,1.26,32.14,0.46,681.13,-658.83,585.61,594.39,658.37
2016-07-30,655.05,6.58,44.61,0.47,676.49,-659.98,592.22,596.77,660.78
2016-07-29,656.99,10.82,49.42,0.45,676.75,-659.7,598.39,599.13,661.32
2016-07-28,655.03,13.87,50.37,0.48,676.86,-659.4,603.79,601.32,661.4
2016-07-27,654.35,16.05,44.55,0.48,677.58,-659.97,608.6,603.4,661.36
2016-07-26,651.78,17.36,51.86,0.49,678.8,-659.28,612.71,605.3,662.04
2016-07-25,654.1,18.38,51.98,0.51,681.31,-660.56,616.66,607.21,661.76
2016-07-24,661.28,19.54,55.37,0.54,682.37,-661.39,620.91,609.33,661.45
2016-07-23,655.56,19.78,45.19,0.54,685.73,-662.51,624.21,611.14,660.76
2016-07-22,650.62,19.34,53.4,0.59,685.73,-662.66,626.72,612.69,661.49
2016-07-21,665.01,19.92,45.96,0.6,694.07,-665.31,630.37,614.74,660.82
2016-07-20,665.68,20.21,48.28,0.72,695.05,-665.88,633.73,616.74,661.64
2016-07-19,672.86,20.77,46.72,0.8,695.62,-666.26,637.46,618.94,661.97
2016-07-18,673.11,21.0,53.67,0.81,696.04,-664.61,640.85,621.07,662.69
2016-07-17,679.46,21.44,45.04,0.81,695.41,-663.31,644.53,623.36,661.73
2016-07-16,660.77,20.05,46.69,0.81,693.45,-662.1,646.08,624.82,663.34
2016-07-15,663.26,18.94,47.97,0.81,695.14,-660.53,647.71,626.33,664.38
2016-07-14,658.08,17.43,53.47,0.88,695.27,-660.62,648.7,627.58,665.05
2016-07-13,654.47,15.77,51.24,0.88,695.67,-660.98,649.25,628.63,663.84
2016-07-12,664.55,15.09,51.97,0.89,697.84,-659.46,650.71,630.04,663.34
2016-07-11,647.66,13.04,53.28,0.9,703.61,-656.04,650.42,630.73,662.72
2016-07-10,649.36,11.41,47.44,0.97,704.61,-656.99,650.32,631.46,661.5
2016-07-09,650.96,10.14,47.5,0.98,720.79,-661.38,650.38,632.23,662.55
2016-07-08,666.52,10.27,56.61,0.98,741.72,-667.02,651.91,633.57,663.51
2016-07-07,640.56,8.18,56.13,0.98,756.19,-671.51,650.83,633.84,660.67
2016-07-06,677.33,9.39,51.51,0.97,766.97,-676.92,653.36,635.55,657.71
2016-07-05,670.63,9.69,42.24,0.95,779.89,-681.37,655.0,636.93,657.0
2016-07-04,683.66,10.86,41.31,0.95,781.11,-682.56,657.73,638.76,661.44
2016-07-03,658.66,9.65,38.36,0.95,781.22,-682.66,657.82,639.54,666.78
2016-07-02,703.7,12.19,44.54,0.94,783.28,-684.95,662.19,642.05,673.29
2016-07-01,676.3,11.86,38.28,0.92,781.46,-683.4,663.53,643.4,676.3
2016-06-30,673.34,11.22,47.96,0.91,783.81,-679.92,664.47,644.57,682.3
2016-06-29,639.89,7.93,44.6,0.91,788.69,-675.13,662.13,644.39,683.71
2016-06-28,647.0,5.83,43.4,0.9,793.18,-671.86,660.69,644.49,686.75
2016-06-27,655.28,4.77,48.33,0.9,796.09,-668.6,660.17,644.91,690.58
2016-06-26,629.37,1.83,51.97,0.9,798.58,-664.66,657.24,644.3,691.75
2016-06-25,665.12,2.35,58.84,0.97,800.2,-662.47,657.99,645.12,690.24
2016-06-24,665.3,2.75,59.35,0.94,801.12,-657.96,658.68,645.91,684.39
2016-06-23,623.98,-0.27,54.77,0.94,801.4,-653.34,655.38,645.05,678.35
2016-06-22,596.12,-4.85,51.58,0.92,802.91,-650.6,649.74,643.13,675.53
2016-06-21,666.65,-2.76,59.82,0.92,806.47,-647.69,651.35,644.06,674.23
2016-06-20,737.23,4.54,74.9,0.8,807.16,-641.2,659.53,647.71,668.82
2016-06-19,763.78,12.32,82.37,0.7,797.32,-630.91,669.45,652.26,658.0
2016-06-18,756.23,17.68,82.13,0.67,778.79,-619.41,677.72,656.34,645.26
2016-06-17,748.91,21.09,83.1,0.67,758.69,-607.91,684.5,659.97,632.8
2016-06-16,766.31,24.91,88.58,0.7,735.97,-596.97,692.29,664.14,618.73
2016-06-15,694.47,21.89,85.09,0.69,707.19,-582.33,692.5,665.33,603.44
2016-06-14,685.56,18.56,83.0,0.62,696.1,-570.27,691.84,666.12,592.57
2016-06-13,704.38,17.25,91.52,0.63,683.03,-558.48,693.03,667.62,582.45
2016-06-12,672.78,13.5,88.43,0.61,659.55,-545.56,691.1,667.82,570.58
2016-06-11,606.73,5.14,87.64,0.6,639.96,-534.12,683.07,665.43,561.06
2016-06-10,577.47,-3.8,86.82,0.51,633.87,-525.75,673.01,661.98,552.18
2016-06-09,574.63,-10.99,86.6,0.49,630.26,-519.04,663.64,658.55,543.9
2016-06-08,581.65,-15.94,90.86,0.49,625.42,-512.44,655.83,655.54,535.57
2016-06-07,576.6,-20.04,90.28,0.49,617.93,-505.3,648.29,652.44,526.52
2016-06-06,585.54,-22.31,96.06,0.49,608.74,-499.2,642.31,649.82,517.69
2016-06-05,574.98,-24.67,93.33,0.49,595.96,-492.61,635.9,646.88,507.95
2016-06-04,572.73,-26.43,93.26,0.49,583.58,-486.57,629.88,643.98,499.16
2016-06-03,569.19,-27.78,93.37,0.49,569.61,-480.81,624.1,641.04,490.49
2016-06-02,537.97,-31.01,80.77,0.49,554.11,-475.13,615.9,637.0,481.79
2016-06-01,536.92,-33.28,80.79,0.46,544.61,-471.02,608.38,633.08,476.24
2016-05-31,531.39,-35.11,79.56,0.46,533.88,-466.91,601.05,629.09,470.69
2016-05-30,533.86,-35.96,79.2,0.47,522.87,-462.98,594.65,625.35,465.54
2016-05-29,526.23,-36.81,77.97,0.47,508.71,-458.83,588.13,621.47,460.46
2016-05-28,530.04,-36.76,81.27,0.47,494.1,-455.54,582.6,617.88,455.75
2016-05-27,473.46,-40.82,65.02,0.47,468.29,-451.97,572.2,612.22,450.8
2016-05-26,453.38,-45.13,50.98,0.27,464.48,-451.22,560.89,605.99,449.55
2016-05-25,449.6,-48.3,48.9,0.28,465.29,-451.53,550.29,599.86,449.51
2016-05-24,445.98,-50.52,36.18,0.28,465.27,-451.45,540.35,593.82,449.59
2016-05-23,444.15,-51.83,36.59,0.28,465.25,-451.49,531.19,587.95,450.56
2016-05-22,439.32,-52.65,29.41,0.29,465.14,-451.8,522.44,582.12,451.52
2016-05-21,443.19,-52.38,31.54,0.29,464.54,-452.06,514.89,576.68,452.8
2016-05-20,442.68,-51.61,45.52,0.29,464.26,-452.5,508.02,571.42,453.89
2016-05-19,438.71,-50.74,41.44,0.29,463.79,-452.78,501.42,566.22,454.25
2016-05-18,454.62,-48.21,55.42,0.29,462.43,-453.6,496.96,561.84,454.78
2016-05-17,453.78,-45.75,60.05,0.27,462.36,-453.32,492.85,557.6,454.49
2016-05-16,454.16,-43.27,51.93,0.27,462.69,-452.86,489.16,553.55,453.89
2016-05-15,457.57,-40.56,58.99,0.27,464.93,-453.46,486.15,549.78,453.73
2016-05-14,455.67,-38.12,50.5,0.27,465.54,-453.65,483.25,546.09,453.12
2016-05-13,455.67,-35.78,55.33,0.27,465.85,-453.8,480.62,542.55,453.08
2016-05-12,454.77,-33.61,57.68,0.27,465.65,-453.53,478.16,539.1,452.64
2016-05-11,452.73,-31.69,42.32,0.27,465.66,-453.08,475.74,535.72,451.96
2016-05-10,450.89,-29.97,43.7,0.27,465.61,-452.91,473.37,532.39,452.85
2016-05-09,460.48,-27.52,51.27,0.27,466.12,-452.44,472.15,529.57,453.56
2016-05-08,458.55,-25.44,54.68,0.26,466.27,-451.19,470.85,526.78,453.43
2016-05-07,458.54,-23.52,56.84,0.26,467.41,-449.69,469.68,524.11,452.88
2016-05-06,459.6,-21.66,55.75,0.26,467.93,-448.13,468.72,521.58,452.02
2016-05-05,447.98,-20.89,53.63,0.26,467.18,-446.68,466.74,518.69,451.35
2016-05-04,446.72,-20.14,55.65,0.25,467.61,-445.77,464.84,515.87,450.91
2016-05-03,450.3,-19.04,61.04,0.25,468.5,-444.65,463.45,513.3,450.16
2016-05-02,444.67,-18.41,58.71,0.25,468.75,-443.32,461.66,510.61,448.71
2016-05-01,451.88,-17.14,61.78,0.24,469.02,-442.34,460.73,508.3,447.56
2016-04-30,448.32,-16.22,60.14,0.24,468.56,-440.87,459.55,505.95,446.14
2016-04-29,455.1,-14.78,67.82,0.23,468.27,-439.54,459.13,503.96,444.9
2016-04-28,449.01,-13.97,65.6,0.23,466.85,-437.75,458.16,501.8,442.84
2016-04-27,444.69,-13.52,61.08,0.22,465.9,-436.32,456.88,499.56,441.16
2016-04-26,466.09,-11.31,86.28,0.23,465.12,-435.22,457.76,498.25,439.86
2016-04-25,461.43,-9.82,85.35,0.16,459.61,-433.09,458.11,496.81,436.95
2016-04-24,458.55,-8.77,85.26,0.17,454.39,-431.22,458.15,495.31,434.29
2016-04-23,450.28,-8.5,81.04,0.17,448.99,-429.36,457.4,493.54,431.68
2016-04-22,445.74,-8.56,74.39,0.16,445.19,-427.89,456.29,491.67,429.69
2016-04-21,449.42,-8.22,80.34,0.16,442.01,-426.65,455.63,490.01,428.16
2016-04-20,441.39,-8.49,74.53,0.15,436.58,-425.08,454.28,488.1,426.42
2016-04-19,435.51,-9.08,72.06,0.15,433.04,-423.84,452.49,486.04,425.26
2016-04-18,428.59,-9.99,64.8,0.14,431.09,-422.81,450.21,483.79,424.33
2016-04-17,427.4,-10.69,62.44,0.14,430.47,-422.2,448.04,481.58,423.81
2016-04-16,430.57,-10.86,75.52,0.14,430.01,-422.05,446.38,479.58,423.38
2016-04-15,429.71,-10.93,76.21,0.16,429.11,-421.86,444.79,477.62,422.54
2016-04-14,424.28,-11.3,71.93,0.17,427.7,-421.27,442.84,475.53,421.67
2016-04-13,423.73,-11.51,65.51,0.16,427.43,-420.91,441.02,473.5,421.04
2016-04-12,425.19,-11.42,52.0,0.16,427.22,-420.55,439.51,471.6,420.56
2016-04-11,422.48,-11.44,42.71,0.16,426.58,-420.19,437.89,469.68,420.5
2016-04-10,421.56,-11.39,55.11,0.16,426.33,-419.97,436.33,467.79,420.78
2016-04-09,419.41,-11.4,53.04,0.18,426.52,-419.56,434.72,465.89,420.54
2016-04-08,420.35,-11.2,55.33,0.19,426.71,-419.27,433.35,464.11,420.39
2016-04-07,422.74,-10.73,56.73,0.19,427.17,-418.78,432.34,462.48,420.13
2016-04-06,423.41,-10.18,57.77,0.19,427.24,-418.12,431.49,460.95,419.82
2016-04-05,424.03,-9.59,64.28,0.19,426.84,-417.98,430.78,459.5,419.46
2016-04-04,421.44,-9.22,60.75,0.19,426.03,-417.63,429.89,458.01,418.75
2016-04-03,420.9,-8.87,63.53,0.2,425.61,-417.4,429.03,456.56,418.23
2016-04-02,420.87,-8.49,64.52,0.22,425.22,-417.18,428.26,455.16,417.54
2016-04-01,417.96,-8.34,47.32,0.24,424.8,-416.84,427.28,453.7,416.78
2016-03-31,416.73,-8.22,49.87,0.24,424.79,-416.52,426.27,452.25,416.96
2016-03-30,414.82,-8.18,47.79,0.26,425.36,-416.77,425.18,450.78,416.98
2016-03-29,416.52,-7.93,49.46,0.26,425.43,-416.88,424.36,449.44,417.11
2016-03-28,424.23,-7.02,61.9,0.26,425.39,-416.8,424.34,448.45,417.11
2016-03-27,426.77,-6.03,68.72,0.25,424.21,-416.29,424.58,447.6,416.43
2016-03-26,417.95,-5.88,45.71,0.25,421.89,-415.66,423.94,446.44,415.42
2016-03-25,417.18,-5.77,50.12,0.25,422.22,-415.15,423.3,445.29,415.67
2016-03-24,416.39,-5.67,51.45,0.25,423.86,-414.32,422.64,444.15,415.67
2016-03-23,418.04,-5.4,54.29,0.25,423.65,-414.05,422.2,443.13,415.56
2016-03-22,418.09,-5.12,54.31,0.28,424.27,-414.23,421.81,442.15,415.29
2016-03-21,413.31,-5.23,55.62,0.28,425.36,-414.52,421.0,441.02,415.04
2016-03-20,413.76,-5.22,61.91,0.28,429.8,-415.61,420.31,439.95,414.67
2016-03-19,410.44,-5.41,49.66,0.31,434.05,-416.81,419.37,438.79,413.79
2016-03-18,409.55,-5.57,41.24,0.31,436.45,-417.96,418.44,437.64,413.82
2016-03-17,420.62,-4.75,47.61,0.32,438.24,-419.11,418.64,436.98,414.63
2016-03-16,417.01,-4.35,37.41,0.31,439.68,-419.69,418.49,436.19,414.85
2016-03-15,416.83,-3.99,35.97,0.32,440.13,-420.07,418.33,435.43,416.06
2016-03-14,416.44,-3.7,39.21,0.32,440.59,-420.47,418.15,434.69,417.45
2016-03-13,414.07,-3.62,38.12,0.35,440.72,-420.69,417.76,433.88,418.59
2016-03-12,411.62,-3.71,35.86,0.35,443.02,-421.87,417.18,433.01,419.82
2016-03-11,421.69,-2.93,48.28,0.36,445.09,-423.23,417.61,432.56,421.19
2016-03-10,417.13,-2.65,44.39,0.34,446.71,-424.0,417.56,431.96,421.38
2016-03-09,414.86,-2.59,45.85,0.34,446.72,-424.19,417.3,431.29,421.9
2016-03-08,413.97,-2.58,36.17,0.34,446.69,-424.56,416.99,430.61,422.29
2016-03-07,414.32,-2.51,36.26,0.35,446.59,-424.68,416.73,429.97,423.88
2016-03-06,407.71,-2.96,32.44,0.35,447.12,-424.34,415.87,429.1,425.51
2016-03-05,400.57,-3.85,38.55,0.36,448.11,-423.96,414.42,427.98,427.47
2016-03-04,410.94,-3.67,42.62,0.36,447.24,-424.29,414.08,427.31,428.82
2016-03-03,421.65,-2.64,53.31,0.38,449.92,-423.34,414.81,427.09,429.58
2016-03-02,423.99,-1.61,59.22,0.37,453.3,-421.47,415.68,426.97,429.23
2016-03-01,435.12,0.1,71.61,0.37,456.12,-419.25,417.53,427.29,428.13
2016-02-29,437.7,1.65,68.12,0.36,456.25,-416.58,419.45,427.7,425.8
2016-02-28,433.5,2.51,71.75,0.37,455.76,-413.5,420.79,427.92,423.77
2016-02-27,432.52,3.07,73.56,0.37,455.23,-410.49,421.91,428.1,420.99
2016-02-26,432.15,3.45,74.74,0.37,453.61,-407.7,422.88,428.26,417.77
2016-02-25,424.54,3.1,71.19,0.4,451.33,-404.92,423.04,428.12,414.27
2016-02-24,424.95,2.82,73.09,0.4,449.16,-403.02,423.22,427.99,411.41
2016-02-23,420.74,2.23,71.69,0.4,446.55,-401.25,422.99,427.71,408.15
2016-02-22,437.75,3.11,83.58,0.41,445.1,-398.71,424.39,428.1,405.0
2016-02-21,438.8,3.84,84.67,0.4,439.28,-395.55,425.76,428.52,400.92
2016-02-20,437.16,4.24,76.06,0.4,432.0,-392.26,426.85,428.86,396.77
2016-02-19,420.79,3.2,68.27,0.48,423.8,-388.84,426.27,428.54,393.4
2016-02-18,422.37,2.47,75.56,0.47,418.52,-386.71,425.9,428.3,391.32
2016-02-17,416.32,1.39,70.83,0.59,411.69,-384.57,424.99,427.83,387.82
2016-02-16,407.49,-0.17,68.5,0.59,405.43,-382.77,423.32,427.03,385.03
2016-02-15,400.18,-1.98,66.86,0.59,402.5,-382.14,421.12,425.98,382.74
2016-02-14,407.23,-2.81,65.93,0.59,400.88,-381.74,419.8,425.25,380.64
2016-02-13,391.86,-4.66,58.12,0.62,396.72,-380.96,417.13,423.94,378.71
2016-02-12,384.26,-6.66,52.97,0.84,399.52,-381.52,414.0,422.38,377.89
2016-02-11,379.65,-8.52,40.65,0.84,399.84,-381.68,410.73,420.7,377.62
2016-02-10,381.65,-9.72,43.99,0.84,399.96,-381.82,407.96,419.17,378.64
2016-02-09,376.03,-10.99,40.11,0.84,405.4,-383.25,404.92,417.48,379.34
2016-02-08,373.45,-12.08,32.91,0.84,412.79,-385.46,401.92,415.75,380.39
2016-02-07,376.62,-12.53,44.52,0.84,412.67,-385.8,399.51,414.22,382.36
2016-02-06,376.52,-12.75,46.78,0.84,412.85,-386.33,397.32,412.74,383.08
2016-02-05,386.55,-11.98,40.19,0.84,412.81,-386.61,396.3,411.71,383.48
2016-02-04,389.59,-11.0,38.82,0.87,412.86,-386.66,395.66,410.85,385.06
2016-02-03,369.95,-11.67,46.47,0.87,413.38,-385.4,393.21,409.24,387.1
